Machine_ID,Temp_C,Vibration_mm_s,Pressure_Bar,Acoustic_dB,Inspection_Duration_min,Downtime_Cost_USD,Technician_Availability_pct,Failure_Prob,Maintenance_Priority
M008,83.49716756404611,3.1894049367802673,4.472191264025147,61.747853266398465,124,2211,76,0.53,2
M003,92.15701834394388,3.6111993566532803,4.983654841499399,84.43512899523614,112,2563,97,0.59,2
M001,94.10804588458785,3.182059508576801,5.880494792612676,60.25263009219831,88,3855,95,0.54,2
M007,83.3549427792076,2.172947441245904,5.643985249791597,62.133747431968665,149,3372,94,0.47,2
M001,65.78129028396738,1.8608764775280355,4.828104931279871,65.41339032824334,146,1695,69,0.43,2
M009,71.83246670601481,4.1935664695282915,5.194287180998766,80.32775752558423,104,3399,71,0.57,2
M007,76.8494228287441,2.556742567162054,4.7416969073632185,71.63487222500197,76,3025,81,0.5,2
M004,75.10175070741431,2.309842056261272,5.651532490166221,73.0931333301634,94,2184,69,0.49,2
M009,80.42463861500237,2.5807066263867413,5.0124342420081485,71.38201387070693,76,2292,56,0.53,2
M008,77.62362380323663,1.7108583716073977,4.704556318784589,41.80823523944742,79,1080,85,0.4,3
M008,75.2887572314901,-0.8395001782542422,5.460659024419076,44.03823575555344,147,3812,55,0.33,3
M002,78.49594999360298,1.7956748097914688,5.073551763234209,78.84597106725587,52,1007,50,0.52,2
M009,58.114376832103154,4.488768023914546,5.107267213514607,69.12132544070415,67,3913,58,0.53,2
M007,63.37692843612382,4.000571368962668,4.328286516439152,50.245923830893915,86,907,89,0.46,2
M007,78.67388690630631,1.8886772207808922,5.121881510756526,61.610330016065845,95,1568,76,0.46,2
M010,87.70631060658224,3.447984119856982,4.426032090895311,61.284926383419865,45,1801,55,0.57,2
M002,86.07388428338713,2.7299264678934305,5.121468677212854,75.86079034340364,58,1641,96,0.52,2
M002,95.41745910562852,2.886307881780868,5.164654572624747,73.26329223441581,59,869,81,0.57,2
M003,88.18764615727194,2.43299285805649,4.626310885626854,71.6257986673882,59,515,85,0.52,2
M005,76.66652828563514,3.7905154188705588,4.877657745582934,67.33007209824213,45,1132,65,0.55,2
M010,96.99526631161334,0.7239976610614631,4.513503001657395,71.98638583847406,78,2504,96,0.47,2
M001,76.73908041656505,3.961738133534894,5.657147505258876,73.10342619944953,124,1115,66,0.57,2
M008,77.57996992120066,0.8449370076668132,5.225388126825385,70.13241373527605,56,658,64,0.44,2
M009,98.00395642685172,3.6151667740890137,4.821314451791702,60.28618722945934,50,1438,57,0.6,2
M006,85.9327090545993,0.3336191565842217,3.5540837005248966,66.0782231679899,121,515,66,0.44,2
M005,90.49209476526303,2.8400593668608014,3.759006832139847,72.67936785374548,43,1286,91,0.54,2
M004,89.11709375931456,2.7710378007621252,4.883436872186872,82.87092103790475,91,3011,55,0.59,2
M007,69.62310302572138,1.7039839347841226,4.130299014031632,72.71219128898247,117,2303,54,0.47,2
M002,73.73188502096978,2.469429836582505,5.341048113799946,73.83759289776926,132,1038,89,0.48,2
M007,66.81003309841323,1.903011609024228,5.424792632268944,57.7699383106373,106,2833,75,0.42,2
M007,78.66457166297972,2.594308578928966,4.776370204558582,77.6244299483161,82,4259,52,0.54,1
M010,63.85524173128655,2.579976494778071,4.450880561576832,70.5558694021349,77,4299,52,0.48,1
M009,79.75285589319891,3.3815997459782086,5.2794529805820805,81.64906257636605,77,894,79,0.56,2
M008,63.8138066556644,2.2496013526299143,4.80462079346774,72.87914819563174,140,4519,72,0.46,1
M008,69.06163491001547,2.866565757193122,5.010940660285659,66.69860379355254,98,4691,58,0.5,1
M009,48.76211764450734,1.309800971904488,4.881337348101737,58.49115707673686,92,4727,55,0.36,1
M005,76.93330666952734,3.640855495621655,4.614227456524256,74.51414088094637,134,3491,63,0.56,2
M002,92.25117332258571,0.3234189143758841,4.874992657032319,61.18981651044666,124,968,98,0.41,2
M005,81.81296174420471,0.8000402793169787,6.030411400567673,74.32028939982533,38,2339,88,0.44,2
M003,88.51478429473508,2.5540207260474896,6.338988638084939,65.69562307299023,85,4188,87,0.51,1
M003,55.47814778596556,2.606174969746502,4.728881140986085,70.5945203421765,145,2990,69,0.44,2
M007,90.68339276030125,4.16431238772454,4.828819182370662,84.87281025223227,108,961,84,0.62,2
M010,76.56187822940878,0.3931496086421902,5.602663366152406,69.582941439146,81,2986,84,0.4,3
M005,78.86965298854543,1.79444590822175,4.819984251502521,73.32999481232866,149,736,89,0.47,2
M008,73.16821731094771,1.8946545966227186,4.616352312739712,66.80559419189493,39,3306,57,0.47,2
M005,71.82654407271392,1.4370903175468812,5.0574261997813545,81.82800550538407,62,4015,64,0.47,1
M001,70.38370409743538,1.4007717496418564,4.958415644598983,71.37372838798224,135,4755,73,0.44,1
M001,76.31102090685918,0.48124629341670966,5.349194217153045,54.720423904592366,148,1851,62,0.4,3
M003,82.34218218708196,3.607064236065135,5.726857048439736,80.17636925453674,55,4392,69,0.58,1
M008,68.70928027930572,2.4453873259419074,5.657075905673892,77.00766007205485,144,4843,66,0.49,1
M006,67.5748564914306,-0.8868137614883,5.845801082688706,80.06257773002892,38,3678,59,0.37,3
M006,68.11496492072824,1.9618409987932715,5.901255929537378,64.78864604206949,55,3441,99,0.41,2
M005,90.88044156069581,1.8685152673146987,6.337051946243009,58.34215066853555,48,4998,82,0.48,1
M001,65.45938252253677,2.934831220766845,5.287160247037356,68.98174934239572,31,3172,84,0.47,2
M007,73.58304323952378,3.049699418311005,5.421665054930726,66.72126703533043,41,3712,67,0.51,2
M003,91.16570494117417,2.6544839957190614,4.330258422344665,65.38795396387766,87,1327,87,0.52,2
M008,67.00605923838565,3.3129142448974713,5.1937559041361885,88.30238355233064,73,1409,57,0.55,2
M010,78.31971733953483,1.6637118812746126,6.12211258996804,85.00420437688149,81,4266,67,0.5,1
M010,66.7688193865192,3.2505361154353056,4.950925758517996,64.65404501347626,50,4596,54,0.51,1
M004,70.64843402145249,1.116546481931344,5.305029383778102,54.77674084606895,73,3440,75,0.39,3
M006,55.06069163731964,3.1544924900712035,5.6393119440255735,73.5334892653575,134,2290,85,0.45,2
M003,74.78194661918165,0.6422801386422887,5.6261835483303875,73.2101500820591,102,4810,51,0.45,1
M008,97.56751396434117,3.9612842775352366,5.112001566665765,69.77439958666466,109,3732,98,0.59,2
M008,73.35820588379495,3.198220836135479,5.110458404071947,62.27841529818515,30,1519,90,0.48,2
M002,73.49164379393444,2.915976621217802,4.440363342376254,57.42143567879333,149,2456,82,0.47,2
M008,85.3133999426431,3.8626170266133677,6.200372484729659,73.2495670105838,126,3534,68,0.59,2
M009,66.89224080107014,2.631719889534316,4.953829318504074,77.87138554003474,77,1796,94,0.47,2
M001,88.67657331470147,3.508001947245045,5.262102085450773,68.02998518223657,66,3274,94,0.55,2
M005,72.43045509646501,4.227482738030988,5.6747916195235,50.584195061629494,145,3529,58,0.53,2
M007,66.05436767586215,2.848690451757246,5.5059235418197074,86.83058936402732,35,1198,53,0.53,2
M007,76.418610552075,2.6786507285890346,5.068759786361842,61.997409044635354,72,4335,61,0.5,1
M005,68.90504418181942,1.2039763797486078,5.282858489776435,66.33470817592926,73,3783,77,0.41,2
M004,88.10073094437853,-0.0171431420962449,4.964231393967744,58.95620155436881,51,992,74,0.41,2
M006,79.51095296582979,2.463186493821717,4.358427495776872,72.08478199798613,76,4733,61,0.52,1
M002,72.27572298755709,1.745793918604953,4.495628977301716,70.55260625817142,133,1054,84,0.44,2
M005,69.05633627653793,2.3163369674975334,4.456669004485541,63.68861657869964,83,2477,95,0.43,2
M003,72.85067494014608,2.6037971810960934,5.16971777740545,76.43505174052112,46,2289,67,0.51,2
M006,67.44496665400246,2.16637544820595,4.985796068853418,74.05179516890368,46,4570,52,0.49,1
M007,85.49984292571384,1.7472446508752226,4.44915297372146,66.54626754478649,39,4865,92,0.47,1
M002,64.012975226153,2.6103211058471905,4.9850915916655865,74.16600914761105,138,1389,89,0.46,2
M005,68.91413913993578,3.3257263629471785,4.913032464189786,59.84031303031889,128,605,69,0.49,2
M010,70.6603385792719,1.7857538889464075,5.5006532685386125,71.80217170507319,38,4504,99,0.43,1
M009,66.00212137215827,3.6624582865923063,4.8446965425502135,59.30513379520652,136,3125,57,0.51,2
M001,67.70920836897301,2.107678997487258,4.446554797725179,59.38139136989232,133,565,72,0.43,2
M006,97.12191309384686,2.76628373044863,4.791672606060871,63.227971199203,78,4342,69,0.56,1
M001,80.76838167874594,3.944712494364283,5.577174787382753,74.58476464725298,110,4897,64,0.59,1
M005,91.86987863025391,1.7586067233697429,6.388142058076529,82.98697400316917,140,2556,54,0.56,2
M002,57.58930689937351,2.0480310103855106,4.695239759153408,63.19650175497264,97,2549,95,0.39,3
M002,78.78568868094916,3.457789735136867,4.843642099991312,65.10107269860318,44,1641,58,0.55,2
M007,71.42088909618838,1.7338075287365542,5.63230985581109,63.14409136470942,80,2492,73,0.44,2
M004,52.1585214251766,1.7411478689623623,4.683251655397738,70.10962617116975,75,3892,86,0.38,3
M005,69.77597865772974,3.778329470318716,4.166421831411322,85.55111619309301,101,3946,59,0.57,2
M001,63.13302882312067,4.0460901682347075,4.382081129323888,50.368897905617644,36,1394,99,0.45,2
M008,85.60642930486165,3.2303621903339463,4.129791104381503,65.75837996522884,42,3332,81,0.54,2
M001,66.22357580240426,2.6453458027506347,5.739993206590328,74.0580338353575,40,3816,74,0.48,2
M007,65.06543773943322,2.6164382406633937,5.389455340106029,72.99516464510849,77,3937,98,0.45,2
M009,74.22466184806007,3.055588684668937,5.390593097401196,68.91158095375857,121,2992,96,0.49,2
M003,85.71400910373721,2.2251012421143836,5.035881715357526,76.44192211038842,64,1222,65,0.53,2
M006,78.83544007473921,2.079604877638373,4.484921933268202,57.87978233195588,84,648,95,0.44,2
M001,71.11425896760873,2.378920038590956,4.929901010145209,63.55630939450471,148,875,78,0.46,2
M007,79.13056533786182,2.1420561685986854,4.267698968374688,64.77594883077629,122,4375,59,0.49,1
M002,79.27455924995117,3.0024472667290074,4.082226794605842,84.18929004178734,63,3363,85,0.54,2
M007,76.56378122918278,2.6744592948367023,5.2301583599401695,67.3137282811341,93,4091,94,0.48,1
M003,71.16817482013927,1.493020526553359,4.284490675960302,64.08473321682476,90,1638,55,0.45,2
M006,71.91278846721492,1.9498672498797087,4.527073669312023,52.64697553395689,120,4404,76,0.42,1
M003,66.56626845460619,3.4167449190592203,5.432779224378621,77.28007847834027,88,1778,98,0.49,2
M007,56.204393719899784,3.490194756489846,5.968777150981169,72.506515776079,42,2442,55,0.5,2
M002,80.62316620623258,1.4058847073319924,4.999536686884923,82.91482231409384,145,3527,98,0.47,2
M006,73.14662877184242,4.4684763084265455,4.919168381318221,73.96032179542928,116,2408,67,0.58,2
M009,85.89436709360434,2.6610514785965886,5.065834717317694,62.8278732276654,83,4138,87,0.5,1
M010,86.37706202714779,3.4473623994599647,4.680136535109318,76.31025673403485,86,3980,90,0.56,2
M004,62.12224554701763,1.023052690354651,5.087792401792945,89.3107189295133,63,2488,67,0.44,2
M007,72.82806649939035,3.6162756637551148,3.8879900888193575,57.99115712607185,143,3532,58,0.52,2
M004,73.31444125937239,2.260101082919839,4.779197388289489,77.3306011587215,73,4223,77,0.49,1
M006,100.46048333404475,3.9690233975407674,5.454905111226786,61.627581063946444,116,2924,75,0.61,2
M003,83.3289932859739,2.102487361090138,4.51745016463171,77.36193240102338,99,4333,57,0.53,1
M006,86.03713869390597,1.5579340984376335,5.155724077912356,70.0574144680444,139,2764,71,0.49,2
M008,92.91143786862627,2.9107306632690935,4.462288611577668,54.03091667879459,108,1982,93,0.51,2
M010,74.25035049160952,2.493653578927165,5.078978801390477,61.70824070492695,69,2028,77,0.47,2
M002,82.8889929803345,3.750954474226849,4.893081288431029,70.78851804017174,111,2141,99,0.54,2
M010,69.37399718346308,3.3663199502620573,5.089327740506456,78.29220931268456,48,1179,91,0.51,2
M001,74.95038015959962,2.5209473655251435,6.4482593027598725,73.24026772117024,73,3960,54,0.52,2
M004,77.01899559628451,1.8457997151243228,4.58338906727356,77.89176058450454,69,4245,64,0.5,1
M004,84.45193727013594,5.033516165346526,4.2677788832931665,61.70274323732208,108,2557,55,0.62,2
M005,71.2982936944661,1.747155230614276,3.990490387479559,73.42796421927159,56,825,70,0.46,2
M004,66.64045920419304,2.0636405312817594,5.144760104658176,74.30167228750891,42,4814,76,0.46,1
M006,69.41890642294044,1.6647142944092415,5.0207009751070535,77.4940711477508,47,943,59,0.47,2
M007,61.859326914659604,2.275769793395252,5.432090352420891,76.60919387155108,42,1881,77,0.45,2
M006,83.68103142957929,2.295906702984413,4.217708486943229,68.31402813131353,55,4036,98,0.48,1
M010,66.60174752547832,3.3669902197282724,5.644311563919047,64.84586134554561,100,4992,83,0.48,1
M010,70.20588141181905,1.9209474520527459,4.8390434294349545,61.016335120724364,122,2889,99,0.41,2
M003,77.53861209014585,3.2706386789501387,4.426054544069863,89.47770078936249,56,835,79,0.56,2
M005,68.41726556798682,1.7398192687712664,5.069400227270755,76.7375695450061,80,4587,54,0.47,1
M001,67.80756662037034,1.1986769210943546,5.350978745816163,66.90687586497992,55,895,52,0.43,2
M005,92.82078318061481,2.426154072835451,4.593560484550303,55.873814950673065,132,1067,56,0.53,2
M005,67.19525993674657,3.799974046725753,4.710013200429588,60.0785221130678,75,4057,77,0.5,1
M003,77.98377452601179,1.401908706563984,4.535430604512091,74.95366883971097,51,4399,77,0.46,1
M005,90.62459506862115,1.531168368453247,4.618105650002558,90.57716080301583,105,2053,98,0.52,2
M010,66.50080454311353,1.144470500423732,5.893710427733214,76.86602273869781,83,1425,93,0.41,2
M010,80.79290144304885,2.6372761356782894,4.8086124089108395,54.8323030360968,134,3323,66,0.49,2
M003,88.35805666491494,0.5126598231397557,4.707262504387966,57.831116596635326,107,3300,68,0.43,2
M010,70.288918276973,1.9965789466731692,4.731162709403279,88.04834365643998,43,2919,89,0.48,2
M002,76.57361501290296,2.8117018021312186,5.05779899853186,76.4577909290363,138,2949,61,0.53,2
M009,71.34637009227269,1.8609496029149692,5.474254271631765,76.52326535828232,123,3797,83,0.46,2
M001,80.07015764487191,0.5415584578653623,4.5237823846048,59.080973042865054,128,2498,83,0.4,3
M009,85.5994055605915,1.5093048790559007,5.293280384053439,63.60449868729908,30,1959,77,0.47,2
M006,85.6759930081249,1.6943946015737406,4.917804617463547,58.802239508707416,80,4924,64,0.48,1
M010,73.5526934871428,3.238915471043683,4.592763942777459,76.33685531973059,39,2891,60,0.54,2
M001,89.46933538199556,2.4429033891639467,5.155696396320465,67.60739795330544,106,3237,93,0.51,2
M003,72.67600893499528,-0.029716210605460702,5.453282880341851,67.59429967823918,71,1426,71,0.38,3
M006,73.31493369065132,1.7285303547785071,5.699265137353581,76.3144641268983,52,1654,77,0.46,2
M008,67.84528302868529,1.4653423795630667,4.915679065675863,57.79764300774279,42,2816,92,0.39,3
M007,72.99148521709381,2.0600370875934235,4.590133939094858,75.10648991065133,115,3194,93,0.46,2
M009,78.53762778991867,2.9049140989591296,5.123905639757263,68.3459935784647,87,2835,98,0.49,2
M008,86.19262944775264,0.8899285525856233,5.459275411896832,72.56642817144373,148,2021,56,0.48,2
M005,71.08574483313265,1.5593551023590857,4.9791314338117605,69.5715194440461,50,2906,74,0.44,2
M007,93.04497088361609,2.8534308664864123,5.221312094616673,63.335666280892426,100,4802,81,0.54,1
M003,77.06049517879514,2.2285442645479265,5.481591371426409,53.718732381823926,92,4408,82,0.45,1
M005,94.19000893218606,2.0141373115956958,4.018632737568559,79.30723710701169,143,1763,77,0.54,2
M003,76.49931670063391,2.5413685439988907,5.48297154273612,63.225288245222735,91,1522,98,0.46,2
M001,83.68443510740995,2.6721840922401574,4.94666215902784,79.94863921816783,32,1368,95,0.52,2
M007,87.14269650459279,2.526127472935789,4.95994878251309,67.9910979372657,129,1408,69,0.53,2
M003,83.62263024796879,1.601139393041407,4.354605566924704,67.88959392585325,92,2776,58,0.49,2
M009,69.05865423225113,3.3573307655606177,5.454997891060616,59.23262646372344,90,2792,70,0.49,2
M003,95.01945966802973,2.013643106450187,5.0773483746726615,80.21501897668594,87,3825,50,0.58,2
M010,63.977196781368505,2.3225795617915033,5.0212851706895165,80.11351807921068,94,1503,90,0.46,2
M010,76.14869043538881,2.0032891760695914,4.536755467649878,69.90910833216574,37,4006,84,0.46,1
M005,77.06247545737862,1.6660156458005329,5.797320320608157,56.658116479770015,121,3238,63,0.45,2
M001,85.02085216590409,3.684209145961691,4.08091025029777,66.91137577603408,79,2120,99,0.54,2
M006,80.7990896747192,2.3039931665283095,4.415053487187356,79.04182246974706,134,4504,99,0.49,1
M001,70.7094807315215,2.711457753867236,4.83067874563491,52.52820030219151,46,3131,53,0.47,2
M001,68.03580207077397,3.3657527330095895,4.757052587937309,77.00563674893375,93,4673,58,0.53,1
M005,64.93439008912098,3.8003131921355924,4.985858675646444,66.6309823727404,99,3333,68,0.51,2
M010,66.13001939270467,2.1757639891517995,5.411597051346443,82.54284889106896,63,1100,80,0.47,2
M002,74.535796292586,1.4630489940250582,5.004613217072164,53.099894499310636,119,4515,88,0.4,1
M006,68.4591999018568,2.5647597617045657,4.57099455568361,77.96540687656204,34,1620,81,0.48,2
M010,66.34486815223994,3.5183553842282698,4.703141970732319,58.89833141277323,118,3861,77,0.48,2
M005,72.63357814468954,3.687719177166401,4.829335940118237,78.78616410601914,124,716,57,0.57,2
M001,66.96027601193022,2.067398893443234,4.280542652831922,66.55062674268483,138,3663,80,0.44,2
M008,61.713947804044366,2.9711437497620903,4.420502699738003,52.062582929315795,133,4676,56,0.45,1
M008,75.91434127558996,0.3345184142869986,5.387062450339106,53.47903205328273,78,2473,88,0.36,3
M001,78.01722512682899,2.7997745637215647,4.841355717168088,78.55201966463912,89,1016,58,0.55,2
M005,99.07377583931219,0.8595386429435916,5.106432628263565,75.92832615925988,116,1064,96,0.49,2
M008,89.9468857536438,-0.26106196615598964,4.560606555833946,74.63233046704025,32,4841,94,0.41,1
M008,73.9712295590834,0.09213167307311432,4.549572546783408,78.4604085851906,33,4594,98,0.38,1
M001,80.19864852012269,4.1019475065123965,5.39417151042971,70.5763406290251,44,3321,87,0.56,2
M008,77.39308466820346,3.1403971849116776,4.64971108674268,68.85241598101635,38,3772,60,0.54,2
M009,68.27721727812401,0.5647694151922424,5.3698130720024375,74.48818405772225,46,940,95,0.38,3
M009,66.53388290866671,1.4693105985795314,5.207627914183873,65.97247353293032,77,3341,52,0.44,2
M010,60.49288082256524,0.9056715067185421,5.223446788823941,71.7607928893138,88,4535,63,0.4,1
M010,68.37887483175591,4.00642172200158,4.569297682608514,62.88889185446945,137,2560,96,0.5,2
M005,76.87802547891089,1.6352778654809117,5.396174204471841,55.96124640092384,117,905,79,0.43,2
M005,60.28308557329312,1.8765356596439728,4.291077964144905,77.4353784498368,145,3824,86,0.42,2
M008,52.76387969004469,2.6684019569354733,4.325006976742503,67.23672199853222,90,2946,55,0.44,2
M003,70.41863012786266,2.0027323860776614,5.357863169528406,62.78273221903324,62,2232,99,0.42,2
M005,78.6752230250937,2.321780519614763,5.515328897993732,55.928230150464074,101,1945,81,0.46,2
M002,77.06190982029327,3.608788382475365,4.117208598781243,71.16562349241946,100,2277,86,0.53,2
M005,70.72675317431829,2.1046945225602536,4.239912147220778,93.49099258787778,44,815,77,0.51,2
M008,91.26519471699682,2.5962607764033825,4.782759643725177,74.35238137185132,30,3264,94,0.53,2
M009,58.86531339731598,1.4826663432452265,4.487596923331436,69.39879286137604,114,3533,68,0.41,2
M006,68.82187320743384,2.343492969164627,4.279240086518086,85.49170315779403,99,3872,89,0.48,2
M007,82.82837164737892,1.734719938056658,5.363855966935778,58.177817699583116,138,4111,70,0.46,1
M006,68.9566143055336,3.037315657544204,5.749097643457574,91.21023601532443,55,2728,86,0.52,2
M006,84.44289642182281,3.7865648221706096,4.33089667224781,72.55625785549718,137,3557,92,0.56,2
M006,76.62762078923981,0.8522018916159648,5.10744787691911,80.41447216883354,121,3026,54,0.47,2
M005,74.79981100655571,1.7294320856138192,5.809504643643651,50.13078688271667,104,1021,66,0.43,2
M008,68.14262413211655,2.228518532393065,4.137747606962607,61.23870272842805,101,4194,51,0.47,1
M009,72.12047778097194,2.4576643418017627,5.641570152649041,79.39439019467584,129,1982,69,0.5,2
M010,82.31246506670406,1.6381150710050605,4.735685254199911,62.208364204858704,84,4084,54,0.48,1
M006,73.07676086927636,1.6652366106076044,5.00004951092591,72.73038108166247,67,1232,85,0.45,2
M010,77.8873239471996,2.2257149692873988,4.769858824641582,68.32194455253533,34,3529,71,0.49,2
M002,72.81748836257164,3.2176907414394638,5.256616213407591,63.09641659196513,146,1905,53,0.52,2
M005,68.69007870126053,2.121704725738788,5.458025661559155,90.33780815743162,93,1591,74,0.5,2
M005,73.04139179912163,2.3161531192781206,5.200894372893858,61.93486672715232,79,2515,70,0.47,2
M001,49.09454026879942,2.6816742729034715,4.595693750559106,72.94985767889143,147,610,88,0.41,2
M001,64.98231721435346,3.1392695378569173,4.517319727809893,79.80413665988927,97,4097,75,0.51,1
M008,82.51740273393577,2.801420515516767,4.778070824775332,64.96219377740562,106,2391,96,0.49,2
M004,94.71668750461816,1.5270502206833347,4.582843462979714,70.7757630977833,146,4381,58,0.53,1
M005,70.39593384360758,1.0918966261871084,5.97923715056575,66.46363579150709,147,1830,68,0.42,2
M009,71.09061430334775,0.7216490327346192,4.838993411396082,71.03559942239424,148,806,58,0.43,2
M006,66.29732449819026,3.452680412841671,5.001119375462151,78.0906725884488,49,3174,57,0.54,2
M004,71.23085774586104,2.920117998251973,5.679450757369769,74.4735267267018,68,4645,68,0.51,1
M007,74.17149085194109,2.103564170568585,4.766221445089658,94.0301819178549,93,1028,76,0.52,2
M010,75.36110175330128,3.2384908326063404,4.908962764954037,70.90994626149565,89,3556,62,0.54,2
M003,77.57760882860111,1.701809375578736,5.522889575801183,71.60514868332253,92,1984,64,0.48,2
M001,85.2244095239381,2.4634041374374487,5.228758245063374,55.260197208388846,53,4452,90,0.47,1
M003,89.81238548588803,3.1083655428948376,5.1672300320485025,79.17062512372605,105,2745,64,0.59,2
M003,80.74308440838485,4.161441013728396,5.510550786453054,71.66760519889428,109,1892,71,0.58,2
M005,79.47399346466793,3.5302402128702752,4.989286723136718,71.11941942699067,146,4560,93,0.53,1
M001,69.79086180663316,4.396738181996575,5.898161963242343,71.65609615233633,92,4024,73,0.56,1
M009,85.42765175844401,2.166828335169073,5.241531679630662,79.83714693527997,83,3287,61,0.54,2
M006,78.88242647785344,2.5999251722172407,4.486201124293785,80.54036310850888,132,3245,57,0.54,2
M004,81.51409280927022,2.8503417792283967,5.104252410581621,41.044423000220824,102,1345,79,0.46,2
M005,71.03606164952195,1.8973141521722112,4.180145440564855,54.88301772750341,55,2253,98,0.4,3
M009,87.49140641691119,2.7395888807241686,4.924679639859238,89.93690566745299,88,4542,52,0.6,1
M008,73.9089148234743,1.8284378994157373,4.730582576987998,79.23669282296977,77,3807,98,0.46,2
M006,81.38783079448208,2.6610178855044557,4.080733438755131,66.18989163905428,138,771,72,0.51,2
M002,66.39939144876925,1.6891488658593192,5.057744141569792,66.14535942778835,89,4737,65,0.43,1
M009,55.02588656540493,0.09265579301605786,4.669412182585868,68.17408122218954,43,1697,97,0.31,3
M010,73.42702574799097,2.9268269747660107,5.400276944043372,77.45278330076346,35,571,52,0.54,2
M010,66.9663620393973,1.9980282926353063,4.923244268103401,73.25266526438224,124,4323,89,0.44,1
M008,72.67328091480002,2.423903231388041,5.486045409378231,67.07910789688992,142,4669,70,0.48,1
M007,61.73545205546535,1.3140889907671538,4.935234296138783,63.29113264109195,57,3747,73,0.39,3
M009,69.37386517171343,2.338938496986198,4.910673940483902,57.86304686050347,116,2933,50,0.47,2
M003,85.91551424313997,4.0168128671298735,5.360546398243048,85.39745557414443,63,4603,61,0.63,1
M008,84.53671678165782,3.6188256537064216,5.466709241479144,72.88159683964915,125,4954,99,0.55,1
M003,80.11737669079005,2.5668148831774054,5.19511039215924,60.552917907275926,42,4100,83,0.48,1
M009,53.700231244170524,2.2367451697363707,4.879472874841666,74.48672465192149,82,2114,81,0.42,2
M002,62.197315906370605,3.7211310785264935,4.634968890373425,68.75626034866167,39,1551,55,0.52,2
M007,69.50853022954283,1.7398269448847796,4.536003125165751,63.49185992757933,51,4214,51,0.45,1
M001,87.05691460081431,3.977681877937678,5.097837031615489,80.43845994807079,134,1704,66,0.62,2
M007,73.19009261060276,1.5755027907443966,5.352088561240568,86.73698446220862,116,1398,87,0.47,2
M007,83.60204242020484,3.364529908540795,5.111893683278922,50.26344490603387,72,1559,65,0.52,2
M006,86.26753191926203,1.2198746930668105,4.723156128985168,64.2759472981368,64,2358,76,0.46,2
M004,81.60010593117119,2.702020936990007,4.2528268462493,75.90017419991727,137,1718,53,0.55,2
M006,71.46504553798313,3.2626695504385523,5.4292425859597895,78.11025798032476,133,3521,86,0.52,2
M010,57.039710135169244,2.4320852624374667,5.574629675015317,69.06503780999952,131,1311,74,0.43,2
M008,61.59471396617483,3.55109512069933,4.278970229070895,52.65637174746526,133,1449,63,0.47,2
M004,68.29749978273762,1.697797715763799,5.116328602406476,74.55508695105434,97,3555,82,0.44,2
M007,77.71421493800942,2.092449979829521,5.43231859195148,63.23038329082495,53,3884,70,0.47,2
M009,58.43586294524843,2.8786662342514115,5.209013089205935,50.909904964420306,106,927,76,0.42,2
M010,56.69608868090852,2.219423322055191,5.2874344349191915,72.47014605366294,95,2598,58,0.45,2
M009,85.87195184395304,2.9842575665943016,4.67324440033348,72.06971345065992,116,1645,84,0.54,2
M005,79.91793055399613,1.9390647857762533,4.368145853010499,65.81767214445077,66,1557,56,0.49,2
M007,72.66009333097836,2.9261195264046616,5.627156766469319,54.393930129670714,116,1271,63,0.48,2
M002,74.00707289958343,2.657162349868818,5.62232639076765,96.50988427871934,135,1396,78,0.54,2
M002,86.5029053091616,4.035562377915415,4.994224350886676,63.27611694649748,132,695,74,0.57,2
M008,70.25825683570096,0.011437738208516013,5.656451326959892,73.84285888167298,82,3848,50,0.41,2
M009,62.41268350736989,2.045831413840411,5.865425772934987,81.90370480071209,63,3476,50,0.48,2
M006,84.79410900834061,2.507996899617266,4.677244036955302,74.23004907890476,131,2000,90,0.51,2
M001,64.9084171065037,2.83960185342169,4.582524815856162,80.186567299133,109,3571,54,0.51,2
M006,78.64273405804438,2.6816090662535097,4.669984021637086,80.3499944212688,49,1974,80,0.52,2
M002,75.8535361888781,0.25704462494020586,5.394335842130434,75.48675154045691,75,4869,85,0.4,1
M003,80.99994207924837,2.460995799381346,4.7224939402751565,55.79250310320898,100,1589,94,0.46,2
M001,86.50296026301393,2.700239573461479,4.007201842048992,63.5126319531941,116,4147,66,0.53,1
M004,82.38080374909651,4.807020916953611,4.8073149996745475,74.9569802116365,88,1994,54,0.64,2
M007,68.29568432953741,1.8450540391973098,4.879503403072402,55.20151519562028,74,4731,57,0.43,1
M005,69.27702947215934,3.3045010559489594,5.167763112812357,79.45073267869091,80,2486,53,0.55,2
M005,72.53491307445859,3.1024660957009003,5.145370548475589,68.42530136241058,98,4449,97,0.48,1
M002,67.05439472591446,2.1344627162418277,4.544161769599058,77.76016021516986,133,2218,84,0.46,2
M008,85.27677674801032,1.379041774793643,6.086474874680432,52.421025157420914,69,3648,76,0.44,2
M002,68.33479518726485,2.3859408276276435,5.537828734412949,61.11039673962376,126,4473,60,0.46,1
M001,79.00114474648217,1.4795954361677632,3.970097506295839,67.04048322008278,53,4620,71,0.46,1
M003,76.72594103914867,3.498422823122174,5.301726512593548,69.95891245790078,128,1559,90,0.52,2
M001,79.17263447858186,3.255901216596352,4.739288977957682,65.14902060698981,89,3739,56,0.54,2
